Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	08534c4f-147a-48c4-9c66-31a483834cc6	novel_not_in_catalog	at_least_one_novel_splicesite	722.120163	5673.000
novel	0	FP	0887a7c0-d3c2-4b14-b0eb-c750b2d93dec	novel_not_in_catalog	at_least_one_novel_splicesite	26.599557	429.000
novel	0	FP	0896a420-0e01-4f0b-b325-fe64bf6312b4	antisense	multi-exon	2.151467	24.000
novel	0	FP	090e848b-2309-4cc2-9b06-10cea54ee027	novel_in_catalog	combination_of_known_splicesites	1079.488811	12115.000
novel	0	FP	095b6126-0c4b-46f0-925d-ad4ff979423a	novel_not_in_catalog	at_least_one_novel_splicesite	532.547630	1860.000
novel	0	FP	095cdd1e-3402-435f-8aa7-1b01cb1f49b0	novel_not_in_catalog	at_least_one_novel_splicesite	205.619747	2803.000
novel	0	FP	095ef70c-ec95-4275-9c9c-2309c6cf0e7c	novel_not_in_catalog	at_least_one_novel_splicesite	741.235586	5816.000
novel	0	FP	0971e89a-ee96-4779-90e6-3aeca413055a	novel_not_in_catalog	at_least_one_novel_splicesite	643.544929	1376.000
novel	0	FP	0978cf86-b62b-493f-b323-80f427fdb9bb	novel_not_in_catalog	at_least_one_novel_splicesite	94.093288	792.000
novel	0	FP	09ce6343-9fb3-4b1e-af27-a6511ea553c7	antisense	multi-exon	1.852805	28.000
novel	0	FP	09e26d7e-4fe1-4663-9e62-d4cfe25e1424	novel_not_in_catalog	at_least_one_novel_splicesite	453.836989	1629.000
novel	0	FP	0a67afaf-7369-479b-8024-2d061018d29c	novel_not_in_catalog	at_least_one_novel_splicesite	318.923108	4977.000
novel	0	FP	0a87a2eb-32b0-4e56-ac04-5aeaefd157ee	novel_not_in_catalog	at_least_one_novel_splicesite	85.808344	132.000
novel	0	FP	0abe1b68-7786-4bfa-81a7-a248d4664b41	novel_not_in_catalog	at_least_one_novel_splicesite	181.167555	2836.000
novel	0	FP	0ac8ace3-3285-48b8-985c-fec2b10f28b8	novel_not_in_catalog	at_least_one_novel_splicesite	3.200452	44.000
novel	0	FP	0acff988-ea2a-4977-9952-bb54f3f06055	novel_not_in_catalog	at_least_one_novel_splicesite	243.616042	1895.000
novel	0	FP	0b28f185-08e2-4d4a-bd37-fccaceb81d40	novel_not_in_catalog	at_least_one_novel_splicesite	534.074914	1855.000
novel	0	FP	0b75548d-695f-473a-bd49-c4f3f53fdd1d	novel_not_in_catalog	at_least_one_novel_splicesite	240.540120	1899.000
novel	0	FP	0c512f24-52ef-49e2-89c6-7bcaf4fff8e8	novel_in_catalog	mono-exon	318.443311	1485.000
novel	0	FP	0c765934-1b28-40fa-b763-73c53c0bcf86	novel_not_in_catalog	intron_retention	18.730817	110.000
novel	0	FP	0cc254a0-b3ad-4555-91e9-445ca94f9d43	novel_not_in_catalog	at_least_one_novel_splicesite	4021.048608	14083.000
novel	0	FP	0cf2426d-ded6-4073-b9e8-ad755d6fa006	novel_not_in_catalog	at_least_one_novel_splicesite	523.841130	1860.000
novel	0	FP	0dbad21e-18ea-46a6-bf5f-ec28ced2e8a5	novel_not_in_catalog	at_least_one_novel_splicesite	655.253839	3753.000
novel	0	FP	0ddbd6a1-299f-44a5-9a4e-5ca1316f82c1	novel_not_in_catalog	at_least_one_novel_splicesite	4245.394823	13349.000
novel	0	FP	0dfdbeb3-7955-43ca-8a7a-9a20da2a8648	antisense	multi-exon	0.000000	0.000
novel	0	FP	0e6604c1-a457-4be2-88ca-8bfe87cb678e	novel_not_in_catalog	at_least_one_novel_splicesite	239.572931	1896.000
novel	0	FP	0e7d682f-7070-4985-8ff1-3847d12f9e2d	novel_not_in_catalog	at_least_one_novel_splicesite	90.783318	2281.000
novel	0	FP	0e8bc727-951f-4770-b542-31803eda6175	novel_not_in_catalog	at_least_one_novel_splicesite	218.337547	3101.000
novel	0	FP	0e8d73d7-01f7-4cb6-bd72-68020f5907ac	antisense	multi-exon	2.443056	26.000
novel	0	FP	0f300474-de04-408d-ac14-b2511082ed86	novel_not_in_catalog	at_least_one_novel_splicesite	317.426191	4926.000
novel	0	FP	0f44a4f8-a818-49ea-b265-cac6aae76998	novel_not_in_catalog	at_least_one_novel_splicesite	959.273441	14571.000
novel	0	FP	0f5f6acf-ca5e-473f-ba94-830cc64f1543	genic	multi-exon	941.520870	3589.000
novel	0	FP	0f93f1bd-88fa-4b14-adfd-946f5a502cb5	novel_not_in_catalog	at_least_one_novel_splicesite	917.214618	14083.000
novel	0	FP	0fa4fe3c-ae4c-46e8-9015-dac494506856	novel_not_in_catalog	at_least_one_novel_splicesite	685.271684	10051.000
novel	0	FP	0fcc1f3e-94c1-4256-b2cf-9226c1addb27	novel_not_in_catalog	at_least_one_novel_splicesite	751.357981	5830.000
novel	0	FP	101789e5-54b4-4842-a52a-d79fd8bbeaa5	novel_not_in_catalog	at_least_one_novel_splicesite	2621.304157	13492.000
novel	0	FP	103b10db-3868-483d-b2af-2a73c1c98f4b	novel_not_in_catalog	at_least_one_novel_splicesite	181.248089	2832.000
novel	0	FP	106ecedc-8c42-4c00-9458-ac3db9b6cf9d	novel_not_in_catalog	at_least_one_novel_splicesite	745.484372	5770.000
novel	0	FP	10b101f3-1732-4013-b6aa-1c0da46c8662	novel_not_in_catalog	at_least_one_novel_splicesite	664.700331	3910.000
novel	0	FP	10ba7178-9ada-4572-83b9-70dccd36e146	novel_not_in_catalog	at_least_one_novel_splicesite	2232.611678	12917.000
novel	0	FP	11832cc3-585e-4903-8a4e-33234689bdaf	antisense	multi-exon	0.362032	2.000
novel	0	FP	12353d27-3ee9-45cc-8752-5d0ab98333f8	novel_not_in_catalog	at_least_one_novel_splicesite	557.598912	615.000
novel	0	FP	1235eaf5-199e-4cdd-8adb-8c1ed5c8a9f1	novel_not_in_catalog	at_least_one_novel_splicesite	2287.051561	13586.000
novel	0	FP	123cc6f6-e39f-46e3-aca5-986d45405cfb	novel_not_in_catalog	at_least_one_novel_splicesite	448.337540	1683.000
novel	0	FP	12504b86-9934-4ff1-81b6-cffa49f311bd	novel_not_in_catalog	at_least_one_novel_splicesite	124.032061	552.000
novel	0	FP	12bee0fe-73e8-4a2c-a60f-fc5f2d03bb7d	novel_not_in_catalog	at_least_one_novel_splicesite	156.224411	1451.000
novel	0	FP	12fdabc0-db03-4e25-afbe-bacbb6a4d19b	novel_not_in_catalog	at_least_one_novel_splicesite	234.073830	3286.000
novel	0	FP	12ff91bc-fee4-4c29-b54e-024d636b899b	novel_not_in_catalog	at_least_one_novel_splicesite	892.626254	8472.000
novel	0	FP	134354df-93df-46e3-95aa-5f562c2d51d5	novel_not_in_catalog	at_least_one_novel_splicesite	2569.839472	12158.000
novel	0	FP	13cccf2d-2250-45f6-973b-da4396f77be0	antisense	multi-exon	0.360140	2.000
novel	0	FP	143fb5b7-8b98-4288-82da-320590c33c32	novel_not_in_catalog	at_least_one_novel_splicesite	2580.830725	12210.000
novel	0	FP	1451e166-2b30-4b2c-b727-e2f1d4038af5	novel_not_in_catalog	at_least_one_novel_splicesite	497.993389	6408.000
novel	0	FP	14622043-f5b8-416e-b0f3-811c69b52aff	novel_not_in_catalog	at_least_one_novel_splicesite	313.061692	945.000
novel	0	FP	1466c81c-32af-41da-b94b-138f54217e75	novel_not_in_catalog	at_least_one_novel_splicesite	285.260780	4402.000
novel	0	FP	1490f1f4-a9ac-4bec-84c0-ef3b6badf632	antisense	multi-exon	0.000000	0.000
novel	0	FP	14964c24-b2f5-4b4e-ad8b-fbea502d12b4	novel_not_in_catalog	at_least_one_novel_splicesite	749.432350	7809.000
novel	0	FP	14bcd488-5655-474c-ba71-f0cabb0ef8d1	novel_not_in_catalog	at_least_one_novel_splicesite	788.020855	4948.000
novel	0	FP	14fcd1a2-fafe-4cf3-aa3d-db804a1d2dec	novel_not_in_catalog	at_least_one_novel_splicesite	710.995704	5620.000
novel	0	FP	1513d1e6-2e3e-4241-99c6-cc1d9be7e95d	novel_not_in_catalog	at_least_one_novel_splicesite	178.800283	2837.000
novel	0	FP	151f2399-b2e7-473d-adee-d333accd6442	antisense	multi-exon	0.405334	2.000
novel	0	FP	1532ef29-57d2-45f3-ba95-2fdb749a07ef	novel_not_in_catalog	at_least_one_novel_splicesite	315.789936	4867.000
novel	0	FP	15496051-1820-4985-afd8-c6c1f132c288	novel_not_in_catalog	at_least_one_novel_splicesite	444.354538	1423.000
novel	0	FP	1573bf94-c0d1-49d2-b8fe-c51e5ae5256e	novel_in_catalog	combination_of_known_junctions	532.182821	1972.000
novel	0	FP	158e90e4-e436-47c4-a95e-d6975369f805	novel_not_in_catalog	at_least_one_novel_splicesite	318.163113	4999.000
novel	0	FP	15dac418-5b96-493b-bd7f-cb0c11902933	novel_not_in_catalog	at_least_one_novel_splicesite	494.690194	2752.000
novel	0	FP	15edc92b-8c7c-4536-b33e-224fe450fe93	novel_not_in_catalog	at_least_one_novel_splicesite	740.436085	5953.000
novel	0	FP	15f43468-4ff4-46b5-b571-52b5ae8766a7	novel_not_in_catalog	at_least_one_novel_splicesite	442.633500	1683.000
novel	0	FP	15fdb876-f6b0-4430-b1bc-cc355dabc8e9	novel_not_in_catalog	at_least_one_novel_splicesite	183.965465	1431.000
novel	0	FP	16354913-bcd7-4a7a-9ab8-69633c160178	novel_not_in_catalog	at_least_one_novel_splicesite	171.505574	1427.000
novel	0	FP	16ecb972-eabb-4a71-bb52-4f1b169bd85e	novel_not_in_catalog	at_least_one_novel_splicesite	164.863553	2123.000
novel	0	FP	173219f0-b461-4936-af66-d0da20da390b	antisense	multi-exon	0.387116	2.000
novel	0	FP	174c2311-3ffb-4782-8840-24ade9b0ff5e	antisense	multi-exon	1.511112	5.000
novel	0	FP	175cb51b-49fe-4bea-b23c-06fe5258a7f3	novel_not_in_catalog	at_least_one_novel_splicesite	418.892684	1767.000
novel	0	FP	17720321-4acc-4af8-b4d2-338634826197	novel_not_in_catalog	at_least_one_novel_splicesite	172.330911	2686.000
novel	0	FP	1772c134-f7a6-4e16-8b0a-f422c4a80634	novel_not_in_catalog	at_least_one_novel_splicesite	1159.866363	6127.000
novel	0	FP	178a5d6d-9b0c-4e6f-acaf-930168465098	novel_not_in_catalog	at_least_one_novel_splicesite	506.046027	847.000
novel	0	FP	17916c9b-a135-4f59-b5eb-81988283e73c	antisense	multi-exon	0.000000	0.000
novel	0	FP	17a1ff68-9407-4b6d-8bf1-29673ed42882	novel_not_in_catalog	at_least_one_novel_splicesite	488.704597	4279.000
novel	0	FP	17c6d96a-d12d-45be-8aff-9b29409046bb	novel_not_in_catalog	at_least_one_novel_splicesite	280.623520	4287.000
novel	0	FP	17fe8681-a6fe-44f6-9107-5f03d2955fb3	novel_not_in_catalog	at_least_one_novel_splicesite	700.129399	3502.000
novel	0	FP	180a98d8-bed2-4551-b6f5-b162ba237a29	novel_not_in_catalog	at_least_one_novel_splicesite	235.085023	3282.000
novel	0	FP	184c9965-7cc5-4c2b-8ed1-d2352c99d9db	novel_not_in_catalog	at_least_one_novel_splicesite	577.908394	6620.000
novel	0	FP	1871de32-11fc-47e3-ba92-87e665d4f93a	novel_not_in_catalog	at_least_one_novel_splicesite	948.599263	10334.000
novel	0	FP	18ae0cb7-8ef3-4844-9ba0-dba4a974243b	novel_not_in_catalog	at_least_one_novel_splicesite	2684.311823	2260.000
novel	0	FP	193a4799-3ae3-480b-9ffb-123585343fac	novel_not_in_catalog	at_least_one_novel_splicesite	977.352805	14978.000
novel	0	FP	193b2b82-3168-4c29-8128-dc569358ff94	novel_not_in_catalog	at_least_one_novel_splicesite	1064.264875	12078.000
novel	0	FP	194c6abf-8c76-4254-9986-d71aacd6be8c	novel_not_in_catalog	at_least_one_novel_splicesite	287.725537	1197.000
novel	0	FP	199028d5-d514-407a-b3bd-c468b2a63b8a	novel_not_in_catalog	at_least_one_novel_splicesite	320.909569	5008.000
novel	0	FP	19ac4d6d-4d9b-4ac4-ba5e-a95d94b4c345	novel_not_in_catalog	at_least_one_novel_splicesite	271.203035	1737.000
novel	0	FP	19b6ef99-9d8a-45f3-8bee-71625735f25a	novel_not_in_catalog	at_least_one_novel_splicesite	823.087381	8680.000
novel	0	FP	19f47d94-5179-49b8-8abb-eb5b94fec4ff	novel_not_in_catalog	at_least_one_novel_splicesite	26.535884	429.000
novel	0	FP	1a2b3b17-a095-4727-82ed-5d99d416a4ce	novel_not_in_catalog	at_least_one_novel_splicesite	611.050609	3488.000
novel	0	FP	1a54a6d1-65ed-4bf1-ab39-3630b172609a	novel_not_in_catalog	at_least_one_novel_splicesite	178.929002	2820.000
novel	0	FP	1a63550f-8470-4fd4-90f0-bcecb1755af0	novel_not_in_catalog	at_least_one_novel_splicesite	181.167555	2836.000
novel	0	FP	1a784c13-c9d1-4588-bdca-f88d3098c9c8	novel_not_in_catalog	at_least_one_novel_splicesite	4.334454	39.000
novel	0	FP	1a7a2233-af4a-42e8-9443-fa43bd0d2e2a	novel_not_in_catalog	at_least_one_novel_splicesite	319.517375	4977.000
novel	0	FP	1a9c56ea-e302-44fe-baaf-c8478252bdc6	novel_not_in_catalog	at_least_one_novel_splicesite	455.314279	3436.000
novel	0	FP	1ab37b6d-07ee-449a-846b-085d2f8c81c6	novel_not_in_catalog	at_least_one_novel_splicesite	664.260597	3856.000
novel	0	FP	1acfdd28-2362-4249-b40e-805ebae27f16	antisense	multi-exon	1.821322	24.000
novel	0	FP	1b0c6e22-631c-4147-9df0-1d09441b2442	novel_not_in_catalog	at_least_one_novel_splicesite	5.673702	46.000
novel	0	FP	1c0dc31b-2dc2-410c-890a-736f64317b22	novel_not_in_catalog	at_least_one_novel_splicesite	223.765444	3085.000
novel	0	FP	1c174179-e550-41d7-b9ea-3124820e21cc	novel_not_in_catalog	at_least_one_novel_splicesite	223.453900	3098.000
novel	0	FP	1c1d8c77-5844-4870-8d28-69158f39e64e	novel_in_catalog	combination_of_known_splicesites	1065.050237	12056.000
novel	0	FP	1c23f126-f9be-4e05-b4a2-b49b28c9440e	novel_not_in_catalog	at_least_one_novel_splicesite	4222.847708	12175.000
novel	0	FP	1c399460-19bd-46b7-b596-a6137a49f3c3	novel_not_in_catalog	at_least_one_novel_splicesite	94.069260	648.000
novel	0	FP	1c3aa6f3-4f33-4187-99ad-b5959c3c8e25	novel_not_in_catalog	at_least_one_novel_splicesite	2453.608600	12344.000
novel	0	FP	1c3d66fa-ce7d-42e2-919b-2146edf61f92	novel_not_in_catalog	at_least_one_novel_splicesite	713.621451	5551.000
novel	0	FP	1ccb5e99-62e2-4f05-bc9d-05793ead16bb	novel_not_in_catalog	at_least_one_novel_splicesite	507.824250	1867.000
novel	0	FP	1cd6c989-ff21-4dca-90b7-c4ee4122fb12	novel_not_in_catalog	at_least_one_novel_splicesite	455.864108	2955.000
novel	0	FP	1cf72342-2255-4fb3-9040-6dcaeef74670	novel_not_in_catalog	at_least_one_novel_splicesite	888.425280	3017.000
novel	0	FP	1d3ad3d9-b20d-417a-991d-b8d8c0dc825f	novel_not_in_catalog	at_least_one_novel_splicesite	24.876771	297.000
novel	0	FP	1d485464-efad-41b5-b8ae-009a064ce5de	novel_not_in_catalog	at_least_one_novel_splicesite	4484.560565	12756.000
novel	0	FP	1e216bff-115b-4953-8cf8-09e1ab6265f6	novel_not_in_catalog	at_least_one_novel_splicesite	178.800283	2837.000
novel	0	FP	1e29981a-7d94-4af2-a5c1-38f4ab4bb259	antisense	multi-exon	0.000000	0.000
novel	0	FP	1ed3072c-1ef5-40fc-837d-df0d73fa6717	novel_not_in_catalog	at_least_one_novel_splicesite	487.841129	4262.000
novel	0	FP	1ef5108a-6f14-4392-973b-0a6ed745bd2a	novel_not_in_catalog	at_least_one_novel_splicesite	91.374888	953.000
novel	0	FP	1f27dc36-b815-4cc3-8b97-c8ba800b5a9a	antisense	multi-exon	0.000000	0.000
novel	0	FP	1f4a0a1a-86b8-4c92-855f-3be0d6040f2a	antisense	multi-exon	0.355189	2.000
novel	0	FP	1f566c59-0695-45e6-8447-eb189e7477af	novel_not_in_catalog	at_least_one_novel_splicesite	4638.520548	2070.000
novel	0	FP	1f5afbab-bb75-431c-b5de-be661aba0981	novel_not_in_catalog	at_least_one_novel_splicesite	147.291835	979.000
novel	0	FP	1f773614-18b1-4910-bc1c-25735089d4b0	novel_not_in_catalog	at_least_one_novel_splicesite	1017.614383	12031.000
novel	0	FP	1fb2b535-7939-4dbf-842d-3e9f2edd3f7c	novel_not_in_catalog	at_least_one_novel_splicesite	674.941136	3918.000
novel	0	FP	200d7490-a7dd-4aa1-a654-751da61b4f58	novel_not_in_catalog	at_least_one_novel_splicesite	219.383654	3101.000
novel	0	FP	2043c7b2-df79-45e0-b7e4-79a425b922f7	novel_not_in_catalog	at_least_one_novel_splicesite	684.205489	2158.000
novel	0	FP	20785d76-5fd9-4948-8a88-44c44f6a796e	novel_not_in_catalog	at_least_one_novel_splicesite	1847.397366	7060.000
novel	0	FP	209dfe54-3ca2-4ff9-9ebc-64c8cc60a2d0	antisense	multi-exon	0.187927	1.000
novel	0	FP	20c812ec-e971-4ad1-a0df-4a36b071a004	novel_not_in_catalog	at_least_one_novel_splicesite	2443.019755	12338.000
novel	0	FP	20c97e8f-ed73-4cb1-ada6-3541e9ab112a	novel_not_in_catalog	at_least_one_novel_splicesite	1423.116927	6127.000
novel	0	FP	20ca6cbb-32ae-456d-8cc1-c1a5e667bbf2	novel_not_in_catalog	at_least_one_novel_splicesite	1146.163849	3238.000
novel	0	FP	21106ea1-d1a0-4a69-8247-9432a8085f1e	novel_not_in_catalog	at_least_one_novel_splicesite	970.685694	3240.000
novel	0	FP	211a7d09-c8aa-48b1-97e6-e1a26f7427a1	novel_not_in_catalog	at_least_one_novel_splicesite	231.740363	3251.000
novel	0	FP	21b75aa7-8d9f-4732-b95e-1e86693a13a2	antisense	multi-exon	0.517910	7.000
novel	0	FP	22ad8230-8c56-42fc-a0fd-83543f27a626	novel_not_in_catalog	at_least_one_novel_splicesite	731.749267	5869.000
novel	0	FP	22b23a51-d226-4777-8936-109739d0f8ae	novel_not_in_catalog	at_least_one_novel_splicesite	651.089421	8252.000
novel	0	FP	22d10e62-9b52-4f93-a4e2-264318540870	novel_not_in_catalog	at_least_one_novel_splicesite	10.314738	97.000
novel	0	FP	23062335-39d2-4fc6-a5d6-dda71ddff0e5	novel_not_in_catalog	at_least_one_novel_splicesite	2882.179355	9202.000
novel	0	FP	232f0dd9-e196-4e4c-bd1c-5a70d1c0feb9	antisense	multi-exon	3.325256	12.000
novel	0	FP	23303c31-b37d-4819-962a-b6945df311fb	novel_not_in_catalog	at_least_one_novel_splicesite	217.496980	1332.000
novel	0	FP	236c202f-96c4-4337-8324-9ee1ab725d1f	novel_not_in_catalog	at_least_one_novel_splicesite	230.430443	3246.000
novel	0	FP	244fbca9-d3cf-497e-b08a-e061b0642a09	novel_not_in_catalog	at_least_one_novel_splicesite	10.798811	49.000
novel	0	FP	2462210f-67cb-4f36-8592-ea4649795e51	novel_not_in_catalog	at_least_one_novel_splicesite	221.296520	1336.000
novel	0	FP	24d0e8fa-e9ff-4c9b-a007-53c3464131e0	antisense	multi-exon	0.482991	2.000
novel	0	FP	2530a1b7-df07-4814-85e8-670c2d5f37c2	antisense	multi-exon	0.000000	0.000
novel	0	FP	2554ec7c-4d5d-4e9c-92ea-28c97b17a52f	novel_not_in_catalog	at_least_one_novel_splicesite	2563.032744	12101.000
novel	0	FP	25ba207b-46a8-4068-87b2-d4b138c43ad0	genic	multi-exon	1682.917615	10909.000
novel	0	FP	25fa6ed1-0829-43dc-a775-01a5d0451299	novel_not_in_catalog	at_least_one_novel_splicesite	134.691947	1913.000
novel	0	FP	260cf63d-fbf9-4d37-b4bd-f0757fc468ff	novel_not_in_catalog	at_least_one_novel_splicesite	2385.202229	12346.000
novel	0	FP	26836c89-0914-4335-ad66-5e6484e4b3f5	antisense	multi-exon	0.000000	0.000
novel	0	FP	2752a0ca-f269-494b-8a35-a8000819a35f	novel_not_in_catalog	at_least_one_novel_splicesite	2400.603449	13587.000
novel	0	FP	27767e23-31f7-4202-9658-8d614f2eaf2d	novel_not_in_catalog	at_least_one_novel_splicesite	1012.928498	3283.000
novel	0	FP	27c2d006-1a4e-4fad-aafa-ffc0b8227f33	novel_not_in_catalog	at_least_one_novel_splicesite	740.613497	5546.000
novel	0	FP	27cf06a7-aa7b-4436-8f10-400d0db7d710	novel_not_in_catalog	at_least_one_novel_splicesite	22.015318	118.000
novel	0	FP	27f9fd85-cce9-4b65-ab6d-fb8b64c80503	novel_not_in_catalog	at_least_one_novel_splicesite	2337.148705	12346.000
novel	0	FP	2813feed-1e04-420e-9d61-60da9e559530	antisense	mono-exon	0.000000	0.000
novel	0	FP	28dd507b-57ae-4a16-a68c-4b2975fe91d8	novel_not_in_catalog	at_least_one_novel_splicesite	318.853590	4979.000
novel	0	FP	292709cf-7fd3-4785-918d-213bfde60e2a	novel_not_in_catalog	at_least_one_novel_splicesite	324.232140	1283.000
novel	0	FP	2948c0cf-6d8d-41ca-83d4-275ee8930d16	novel_not_in_catalog	at_least_one_novel_splicesite	242.003066	3306.000
novel	0	FP	294b2256-c6c4-4a7d-b8fc-bc0d5a360e47	novel_not_in_catalog	at_least_one_novel_splicesite	705.521454	3959.000
novel	0	FP	2970654e-a7ff-4800-a1b9-6e0440b2effc	novel_not_in_catalog	at_least_one_novel_splicesite	1333.235859	6127.000
novel	0	FP	29837ca8-0455-42ab-b800-f9890f8c1710	novel_not_in_catalog	at_least_one_novel_splicesite	180.403336	2838.000
novel	0	FP	2989ab61-fd2c-4796-98ae-5970e78756a1	novel_not_in_catalog	at_least_one_novel_splicesite	2437.837544	12359.000
novel	0	FP	298f4191-bc80-4539-9b94-8ad04beb89e1	novel_not_in_catalog	at_least_one_novel_splicesite	2439.731993	12345.000
novel	0	FP	29968349-77ba-469a-9a4c-071012d9d744	novel_not_in_catalog	at_least_one_novel_splicesite	91.906830	1308.000
novel	0	FP	2a7e6284-1b7f-4cf1-9d19-2d190c725d84	novel_not_in_catalog	at_least_one_novel_splicesite	241.173454	1897.000
novel	0	FP	2a84ed04-8625-4725-8153-0fa0c9d41cb1	novel_not_in_catalog	at_least_one_novel_splicesite	405.247027	643.000
novel	0	FP	2a8d0295-615e-422c-9f92-02c0854d6544	novel_not_in_catalog	at_least_one_novel_splicesite	222.553226	2502.000
novel	0	FP	2a916b64-26aa-421a-9862-d6914fc32ae3	novel_not_in_catalog	at_least_one_novel_splicesite	17.649312	174.000
novel	0	FP	2ab87efe-5635-4d97-ac6f-c9c469a6446b	novel_not_in_catalog	at_least_one_novel_splicesite	1333.235859	6127.000
novel	0	FP	2ad4977a-1f30-47e5-9b60-c73959f41908	novel_not_in_catalog	at_least_one_novel_splicesite	204.334870	771.000
novel	0	FP	2b340928-1b28-4e40-a60f-bbc2e07f5e87	novel_not_in_catalog	at_least_one_novel_splicesite	319.006993	5003.000
novel	0	FP	2b3d94cd-9e42-44a8-8c9f-04b4d1dec228	novel_not_in_catalog	at_least_one_novel_splicesite	206.168848	748.000
novel	0	FP	2b42836a-29f0-4f8c-96b3-8da2d7712d39	novel_not_in_catalog	at_least_one_novel_splicesite	633.321605	3609.000
novel	0	FP	2b5971f8-71e6-4812-88dc-6fcee6c99db3	novel_in_catalog	mono-exon	13075.136372	535.000
novel	0	FP	2bb84871-c38e-4cdc-babc-e1afcfbf1ff7	novel_not_in_catalog	at_least_one_novel_splicesite	732.987468	5652.000
novel	0	FP	2bd85ca5-1f07-4b2a-bc18-cc23c4aa7f72	novel_not_in_catalog	at_least_one_novel_splicesite	2435.273268	12346.000
novel	0	FP	2ca91a15-a03a-47c6-ab53-ad44f8cd1193	novel_not_in_catalog	at_least_one_novel_splicesite	121.864408	461.000
novel	0	FP	2d5c6b64-822f-47c4-941f-cf5fc448aeab	novel_not_in_catalog	at_least_one_novel_splicesite	177.036250	2821.000
novel	0	FP	2db6e9ca-52cd-4e1d-bf2d-d5847e5a8ddd	novel_not_in_catalog	at_least_one_novel_splicesite	570.147374	855.000
novel	0	FP	2e4af897-a1b3-49e9-a730-9f2d261eab8c	novel_not_in_catalog	at_least_one_novel_splicesite	311.731271	944.000
novel	0	FP	2e5d56d5-e079-45ec-88a7-8916541fb35b	novel_not_in_catalog	at_least_one_novel_splicesite	338.791277	944.000
novel	0	FP	2ed57e52-e471-4369-960e-85837b457db7	novel_not_in_catalog	at_least_one_novel_splicesite	731.002868	5764.000
novel	0	FP	2eeaa576-66fd-4e0d-aeb9-5d2fb4931b35	novel_not_in_catalog	at_least_one_novel_splicesite	294.125244	424.000
novel	0	FP	2f00a8a7-87df-4f79-9fe4-bbb876f3a345	novel_not_in_catalog	at_least_one_novel_splicesite	217.446146	1338.000
novel	0	FP	2f56d3d7-9c95-4cfa-9c43-6be55a4e1fb8	antisense	multi-exon	0.360140	2.000
novel	0	FP	2f72e993-c85c-4075-82ef-b1e367bda616	novel_not_in_catalog	at_least_one_novel_splicesite	206.016973	1172.000
novel	0	FP	2f87e99f-b573-4e0e-9895-bbf3bd21ee52	novel_not_in_catalog	at_least_one_novel_splicesite	945.812595	14577.000
novel	0	FP	2fa58130-548e-40d6-95b7-b3aa06b9173b	novel_not_in_catalog	at_least_one_novel_splicesite	727.006709	3545.000
novel	0	FP	2fd1c8d1-227d-4623-905b-47f528fb7422	antisense	multi-exon	0.188270	1.000
novel	0	FP	3091c456-6721-4853-a2fb-f63c266b8968	novel_not_in_catalog	at_least_one_novel_splicesite	1815.052500	4355.000
novel	0	FP	30b09458-49c6-44ec-9542-7fa161e12af6	novel_not_in_catalog	at_least_one_novel_splicesite	756.220764	7909.000
novel	0	FP	310171f6-99b3-4bd5-8403-f827012ef0fd	novel_not_in_catalog	at_least_one_novel_splicesite	484.613575	4276.000
novel	0	FP	3143bcf0-fd28-4119-8182-a45502fe0f41	novel_not_in_catalog	at_least_one_novel_splicesite	917.984915	6217.000
novel	0	FP	31abe425-0822-4035-9d2a-f46db74a94c8	novel_not_in_catalog	at_least_one_novel_splicesite	319.263371	4902.000
novel	0	FP	322a0378-811b-4fb5-974c-30a375e5e922	novel_not_in_catalog	at_least_one_novel_splicesite	241.300588	1898.000
novel	0	FP	324e6aa4-af3c-4a93-b186-90b1cf52fbd4	novel_in_catalog	combination_of_known_splicesites	1061.757520	12029.000
novel	0	FP	32507590-584a-4c1d-817a-5db4b91f4f52	novel_not_in_catalog	at_least_one_novel_splicesite	488.756833	4270.000
novel	0	FP	3258dfbc-fa63-4adf-a5c9-af8980ad9809	novel_not_in_catalog	at_least_one_novel_splicesite	447.287993	4678.000
novel	0	FP	327b7b97-058a-484b-b633-dd9783311476	novel_not_in_catalog	at_least_one_novel_splicesite	1039.631247	6206.000
novel	0	FP	32c7fb4e-831f-4fd5-8c92-ff53eb35ea37	antisense	multi-exon	0.402179	2.000
novel	0	FP	32f2309a-5007-49d1-84cc-9b19238b2c66	novel_not_in_catalog	at_least_one_novel_splicesite	310.486283	1529.000
novel	0	FP	32fd7615-521b-47b4-958d-70cc0e3671c0	novel_not_in_catalog	at_least_one_novel_splicesite	358.742368	1902.000
novel	0	FP	336f5d17-1dfd-4344-a2f7-c28004babb7e	novel_not_in_catalog	at_least_one_novel_splicesite	722.047296	5882.000
novel	0	FP	33892d66-cbb7-4924-883c-563b2f82d3ee	novel_not_in_catalog	at_least_one_novel_splicesite	1177.632923	3156.000
novel	0	FP	33bfc34e-5456-4397-adb2-b6d951618b6b	novel_not_in_catalog	at_least_one_novel_splicesite	293.345668	1192.000
novel	0	FP	33d009f8-dbb5-4a43-b66c-dcfb717a5737	novel_not_in_catalog	at_least_one_novel_splicesite	929.172300	14788.000
