Sequin	MixA	Type	Transcript	Classcode	TPM	nbReads
R2_72_1	0	FP	1acfdd28-2362-4249-b40e-805ebae27f16	x	1.821322	24.000	
R2_32_2	0	FP	1b0c6e22-631c-4147-9df0-1d09441b2442	j	5.673702	46.000	
R2_53_2	0	FP	1c0dc31b-2dc2-410c-890a-736f64317b22	j	223.765444	3085.000	
R2_7_2	0	FP	1c174179-e550-41d7-b9ea-3124820e21cc	j	223.453900	3098.000	
R2_72_3	0	FP	1c1d8c77-5844-4870-8d28-69158f39e64e	j	1065.050237	12056.000	
R2_14_1	0	FP	1c23f126-f9be-4e05-b4a2-b49b28c9440e	j	4222.847708	12175.000	
R2_117_1	0	FP	1c399460-19bd-46b7-b596-a6137a49f3c3	j	94.069260	648.000	
R1_11_2	0	FP	1c3aa6f3-4f33-4187-99ad-b5959c3c8e25	j	2453.608600	12344.000	
R2_14_1	0	FP	1c3d66fa-ce7d-42e2-919b-2146edf61f92	j	713.621451	5551.000	
R2_7_2	0	FP	1ccb5e99-62e2-4f05-bc9d-05793ead16bb	j	507.824250	1867.000	
R2_72_3	0	FP	1cd6c989-ff21-4dca-90b7-c4ee4122fb12	j	455.864108	2955.000	
R1_22_1	0	FP	1cf72342-2255-4fb3-9040-6dcaeef74670	j	888.425280	3017.000	
R1_33_1	0	FP	1d3ad3d9-b20d-417a-991d-b8d8c0dc825f	j	24.876771	297.000	
R2_14_1	0	FP	1d485464-efad-41b5-b8ae-009a064ce5de	j	4484.560565	12756.000	
R1_73_1	0	FP	1e216bff-115b-4953-8cf8-09e1ab6265f6	j	178.800283	2837.000	
R1_11_2	0	FP	1e29981a-7d94-4af2-a5c1-38f4ab4bb259	x	0.000000	0.000	
R2_14_1	0	FP	1e305133-9931-4e3c-949e-2dda1d15edc1	j	753.382792	5853.000	
R1_22_1	0	FP	1ed3072c-1ef5-40fc-837d-df0d73fa6717	j	487.841129	4262.000	
R2_42_1	0	FP	1ef5108a-6f14-4392-973b-0a6ed745bd2a	j	91.374888	953.000	
R2_42_1	0	FP	1f27dc36-b815-4cc3-8b97-c8ba800b5a9a	x	0.000000	0.000	
R2_154_2	0	FP	1f4a0a1a-86b8-4c92-855f-3be0d6040f2a	s	0.355189	2.000	
R2_154_2	0	FP	1f566c59-0695-45e6-8447-eb189e7477af	o	4638.520548	2070.000	
R2_46_1	0	FP	1f5afbab-bb75-431c-b5de-be661aba0981	j	147.291835	979.000	
R2_72_3	0	FP	1f773614-18b1-4910-bc1c-25735089d4b0	s	1017.614383	12031.000	
R2_38_3	0	FP	1fb2b535-7939-4dbf-842d-3e9f2edd3f7c	j	674.941136	3918.000	
R2_7_2	0	FP	200d7490-a7dd-4aa1-a654-751da61b4f58	j	219.383654	3101.000	
R2_41_1	0	FP	2043c7b2-df79-45e0-b7e4-79a425b922f7	j	684.205489	2158.000	
R1_11_2	0	FP	20785d76-5fd9-4948-8a88-44c44f6a796e	j	1847.397366	7060.000	
R2_154_2	0	FP	209dfe54-3ca2-4ff9-9ebc-64c8cc60a2d0	x	0.187927	1.000	
R1_11_2	0	FP	20c812ec-e971-4ad1-a0df-4a36b071a004	j	2443.019755	12338.000	
R1_11_2	0	FP	20c97e8f-ed73-4cb1-ada6-3541e9ab112a	j	1423.116927	6127.000	
R1_22_1	0	FP	20ca6cbb-32ae-456d-8cc1-c1a5e667bbf2	j	1146.163849	3238.000	
R2_38_3	0	FP	21106ea1-d1a0-4a69-8247-9432a8085f1e	j	970.685694	3240.000	
R2_53_2	0	FP	211a7d09-c8aa-48b1-97e6-e1a26f7427a1	j	231.740363	3251.000	
R2_72_3	0	FP	21b75aa7-8d9f-4732-b95e-1e86693a13a2	s	0.517910	7.000	
R1_22_1	0	FP	22037f8b-90d2-4984-8f56-9738d4ee270d	j	1849.485142	2523.000	
R2_14_1	0	FP	22ad8230-8c56-42fc-a0fd-83543f27a626	j	731.749267	5869.000	
R2_72_3	0	FP	22b23a51-d226-4777-8936-109739d0f8ae	j	651.089421	8252.000	
R2_32_2	0	FP	22d10e62-9b52-4f93-a4e2-264318540870	j	10.314738	97.000	
R2_14_1	0	FP	23062335-39d2-4fc6-a5d6-dda71ddff0e5	j	2882.179355	9202.000	
R2_72_1	0	FP	232f0dd9-e196-4e4c-bd1c-5a70d1c0feb9	x	3.325256	12.000	
R2_154_1	0	FP	23303c31-b37d-4819-962a-b6945df311fb	j	217.496980	1332.000	
R2_53_2	0	FP	236c202f-96c4-4337-8324-9ee1ab725d1f	j	230.430443	3246.000	
R1_13_1	0	FP	244fbca9-d3cf-497e-b08a-e061b0642a09	j	10.798811	49.000	
R2_154_1	0	FP	2462210f-67cb-4f36-8592-ea4649795e51	j	221.296520	1336.000	
R1_11_1	0	FP	24d0e8fa-e9ff-4c9b-a007-53c3464131e0	x	0.482991	2.000	
R1_103_2	0	FP	2530a1b7-df07-4814-85e8-670c2d5f37c2	x	0.000000	0.000	
R1_11_2	0	FP	2554ec7c-4d5d-4e9c-92ea-28c97b17a52f	j	2563.032744	12101.000	
R2_65_1	0	FP	25ba207b-46a8-4068-87b2-d4b138c43ad0	o	1682.917615	10909.000	
R1_73_1	0	FP	25fa6ed1-0829-43dc-a775-01a5d0451299	j	134.691947	1913.000	
R1_11_2	0	FP	260cf63d-fbf9-4d37-b4bd-f0757fc468ff	j	2385.202229	12346.000	
R1_103_2	0	FP	26836c89-0914-4335-ad66-5e6484e4b3f5	x	0.000000	0.000	
R2_154_2	0	FP	2752a0ca-f269-494b-8a35-a8000819a35f	s	2400.603449	13587.000	
R1_22_1	0	FP	27767e23-31f7-4202-9658-8d614f2eaf2d	j	1012.928498	3283.000	
R2_14_1	0	FP	27c2d006-1a4e-4fad-aafa-ffc0b8227f33	j	740.613497	5546.000	
R2_32_2	0	FP	27cf06a7-aa7b-4436-8f10-400d0db7d710	j	22.015318	118.000	
R1_11_2	0	FP	27f9fd85-cce9-4b65-ab6d-fb8b64c80503	j	2337.148705	12346.000	
R1_103_2	0	FP	28dd507b-57ae-4a16-a68c-4b2975fe91d8	j	318.853590	4979.000	
R1_103_2	0	FP	292709cf-7fd3-4785-918d-213bfde60e2a	j	324.232140	1283.000	
R1_103_2	0	FP	2948c0cf-6d8d-41ca-83d4-275ee8930d16	j	242.003066	3306.000	
R2_38_3	0	FP	294b2256-c6c4-4a7d-b8fc-bc0d5a360e47	j	705.521454	3959.000	
R1_11_2	0	FP	2970654e-a7ff-4800-a1b9-6e0440b2effc	j	1333.235859	6127.000	
R1_73_1	0	FP	29837ca8-0455-42ab-b800-f9890f8c1710	j	180.403336	2838.000	
R1_11_2	0	FP	2989ab61-fd2c-4796-98ae-5970e78756a1	j	2437.837544	12359.000	
R1_11_2	0	FP	298f4191-bc80-4539-9b94-8ad04beb89e1	j	2439.731993	12345.000	
R2_46_1	0	FP	29968349-77ba-469a-9a4c-071012d9d744	j	91.906830	1308.000	
R2_150_2	0	FP	2a7e6284-1b7f-4cf1-9d19-2d190c725d84	j	241.173454	1897.000	
R1_103_2	0	FP	2a84ed04-8625-4725-8153-0fa0c9d41cb1	o	405.247027	643.000	
R1_103_2	0	FP	2a8d0295-615e-422c-9f92-02c0854d6544	j	222.553226	2502.000	
R2_41_1	0	FP	2a916b64-26aa-421a-9862-d6914fc32ae3	j	17.649312	174.000	
R1_11_2	0	FP	2ab87efe-5635-4d97-ac6f-c9c469a6446b	j	1333.235859	6127.000	
R1_31_2	0	FP	2ad4977a-1f30-47e5-9b60-c73959f41908	j	204.334870	771.000	
R1_103_2	0	FP	2b340928-1b28-4e40-a60f-bbc2e07f5e87	j	319.006993	5003.000	
R1_31_2	0	FP	2b3d94cd-9e42-44a8-8c9f-04b4d1dec228	j	206.168848	748.000	
R2_38_3	0	FP	2b42836a-29f0-4f8c-96b3-8da2d7712d39	j	633.321605	3609.000	
R2_14_1	0	FP	2bb84871-c38e-4cdc-babc-e1afcfbf1ff7	j	732.987468	5652.000	
R1_11_2	0	FP	2bd85ca5-1f07-4b2a-bc18-cc23c4aa7f72	j	2435.273268	12346.000	
R1_92_1	0	FP	2ca91a15-a03a-47c6-ab53-ad44f8cd1193	j	121.864408	461.000	
R1_73_1	0	FP	2d5c6b64-822f-47c4-941f-cf5fc448aeab	j	177.036250	2821.000	
R2_150_2	0	FP	2db6e9ca-52cd-4e1d-bf2d-d5847e5a8ddd	j	570.147374	855.000	
R2_14_1	0	FP	2e00bce3-f6d1-4fd8-8138-10724e703f1b	j	733.956960	5837.000	
R2_6_1	0	FP	2e4af897-a1b3-49e9-a730-9f2d261eab8c	j	311.731271	944.000	
R2_6_1	0	FP	2e5d56d5-e079-45ec-88a7-8916541fb35b	j	338.791277	944.000	
R2_14_1	0	FP	2ed57e52-e471-4369-960e-85837b457db7	j	731.002868	5764.000	
R2_6_1	0	FP	2eeaa576-66fd-4e0d-aeb9-5d2fb4931b35	j	294.125244	424.000	
R2_154_1	0	FP	2f00a8a7-87df-4f79-9fe4-bbb876f3a345	j	217.446146	1338.000	
R2_154_2	0	FP	2f56d3d7-9c95-4cfa-9c43-6be55a4e1fb8	x	0.360140	2.000	
R1_73_1	0	FP	2f72e993-c85c-4075-82ef-b1e367bda616	j	206.016973	1172.000	
R2_72_3	0	FP	2f87e99f-b573-4e0e-9895-bbf3bd21ee52	j	945.812595	14577.000	
R2_38_3	0	FP	2fa58130-548e-40d6-95b7-b3aa06b9173b	j	727.006709	3545.000	
R2_154_2	0	FP	2fd1c8d1-227d-4623-905b-47f528fb7422	x	0.188270	1.000	
R2_14_1	0	FP	308696d5-5da0-4a3d-b029-b05ef1641350	j	736.974772	5861.000	
R2_14_1	0	FP	3091c456-6721-4853-a2fb-f63c266b8968	j	1815.052500	4355.000	
R2_72_3	0	FP	30b09458-49c6-44ec-9542-7fa161e12af6	j	756.220764	7909.000	
R1_22_1	0	FP	310171f6-99b3-4bd5-8403-f827012ef0fd	j	484.613575	4276.000	
R1_103_2	0	FP	3116d5ce-c2cc-47dc-8720-829e826eee29	j	249.602717	3277.000	
R2_14_1	0	FP	3143bcf0-fd28-4119-8182-a45502fe0f41	j	917.984915	6217.000	
R1_103_2	0	FP	31abe425-0822-4035-9d2a-f46db74a94c8	j	319.263371	4902.000	
R2_150_2	0	FP	322a0378-811b-4fb5-974c-30a375e5e922	j	241.300588	1898.000	
R2_72_3	0	FP	324e6aa4-af3c-4a93-b186-90b1cf52fbd4	j	1061.757520	12029.000	
R1_22_1	0	FP	32507590-584a-4c1d-817a-5db4b91f4f52	j	488.756833	4270.000	
R2_72_3	0	FP	3258dfbc-fa63-4adf-a5c9-af8980ad9809	j	447.287993	4678.000	
R2_14_1	0	FP	327b7b97-058a-484b-b633-dd9783311476	j	1039.631247	6206.000	
R2_154_2	0	FP	32c7fb4e-831f-4fd5-8c92-ff53eb35ea37	s	0.402179	2.000	
R1_11_2	0	FP	32d1dfff-63b8-426c-9d9e-2abab6c00ee5	j	2421.410232	12346.000	
R1_103_2	0	FP	32f2309a-5007-49d1-84cc-9b19238b2c66	j	310.486283	1529.000	
R2_72_3	0	FP	32fd7615-521b-47b4-958d-70cc0e3671c0	o	358.742368	1902.000	
R2_14_1	0	FP	336f5d17-1dfd-4344-a2f7-c28004babb7e	k	722.047296	5882.000	
R2_38_3	0	FP	33892d66-cbb7-4924-883c-563b2f82d3ee	j	1177.632923	3156.000	
R1_103_2	0	FP	33bfc34e-5456-4397-adb2-b6d951618b6b	j	293.345668	1192.000	
R2_72_3	0	FP	33d009f8-dbb5-4a43-b66c-dcfb717a5737	j	929.172300	14788.000	
R2_14_1	0	FP	33d443be-0846-4043-b470-7b1a16331fb1	j	745.984292	5745.000	
R2_14_1	0	FP	3451c80f-16c0-4c44-9201-48d7c66ca0aa	j	724.541201	5678.000	
R2_14_1	0	FP	34c00c63-756a-4a09-bb60-94ad93a7696f	s	0.000000	0.000	
R2_154_2	0	FP	34d9e347-d511-41d1-8cdc-f995ddcd8dd8	o	2404.537085	13586.000	
R2_72_3	0	FP	34e538bf-5eff-4bd7-9742-4522eaa10f22	s	0.426227	2.000	
R1_11_2	0	FP	363e5baf-d801-4084-bb52-9b96802dd65b	j	2404.470669	12027.000	
R1_73_1	0	FP	364960c4-6d4d-443c-adeb-00656461ddf4	j	171.993646	2729.000	
R2_65_1	0	FP	365b0e82-20ba-4f35-a0d8-5cb6d8569f16	o	1680.409541	10909.000	
R2_65_1	0	FP	36970c8b-0e30-4175-bfc3-a547ac337a7b	o	1791.201754	9618.000	
R1_11_2	0	FP	36aa60b4-a715-40f8-bba7-2cb671b4bdec	j	1382.722779	6127.000	
R2_7_2	0	FP	36b61089-b986-4dab-b308-5a23db643813	j	133.249069	1810.000	
R2_72_2	0	FP	36d49d23-3619-4634-98ef-a400131bc4d2	x	0.806241	5.000	
R2_72_2	0	FP	36e11f80-5b0b-4278-9bc2-58520b80da7e	s	1.957886	24.000	
R2_72_3	0	FP	37138e49-6aff-419c-b360-d215485871e4	j	613.195770	7748.000	
R2_14_1	0	FP	3730232f-8544-430a-97f1-4cf065d6a6b9	j	726.734908	5878.000	
R2_154_1	0	FP	3730e38c-0962-47cc-93cb-068a39c23d92	j	2340.416097	13586.000	
R2_7_2	0	FP	3740a18a-bf19-4e70-a8bc-0c7a58a0fb54	j	219.958684	3107.000	
R2_38_3	0	FP	37b92f8f-a898-41de-9af2-dc22eda439b1	j	537.924938	2852.000	
R1_11_2	0	FP	37ec0fbc-5111-40e6-8aa3-cdd3e612de3d	j	2600.555866	12253.000	
R1_31_2	0	FP	38124c49-dd54-46e2-9573-aec7e668da06	j	30.784441	358.000	
R2_117_1	0	FP	381e64ac-d1a0-4a59-ae2f-34a7609bfe16	j	95.273561	648.000	
R2_72_3	0	FP	3855ffd8-a49c-4255-93fd-ebd6f83db891	j	509.509681	5521.000	
R2_7_2	0	FP	38b471b9-3037-4221-95d5-9aa51cc8f7dd	j	137.538574	1835.000	
R2_72_3	0	FP	39308f4b-308e-46f9-8d39-21b8f413e733	x	0.246095	1.000	
R2_72_3	0	FP	39464058-b28a-4381-b426-f5fa7e2b4cec	j	758.959967	11543.000	
R1_22_1	0	FP	3a2b67fe-6a78-46e4-a9e2-d5186ea31fe9	j	482.814071	4134.000	
R1_11_2	0	FP	3a6f98fa-ee42-4cac-947c-4e2f6aea59da	j	2421.214103	12345.000	
R2_38_3	0	FP	3b9112cf-0b5d-4868-a3bf-5e4e27b1df1a	j	676.067915	3918.000	
R2_72_3	0	FP	3bdd34d4-9501-4ed6-8257-9fbc78899566	s	1.420757	16.000	
R2_26_1	0	FP	3c75ae18-06f9-45c2-b736-6b827ae6480b	j	76.608038	441.000	
R1_23_1	0	FP	3ccc3a4d-b09e-48ac-a315-ef33357aab8f	j	8.223946	88.000	
R2_26_1	0	FP	3cf725e4-fed7-4197-9808-9f39c0e89fd0	j	39.747906	513.000	
R1_11_2	0	FP	3d032659-ca3e-4737-8d10-5273ac2a01d7	j	2416.628470	12345.000	
R2_154_2	0	FP	3d107cb6-681d-416f-9fa0-621a358a370b	s	0.362667	2.000	
R2_14_1	0	FP	3d21f868-2eec-4ace-b9ab-b1910c6c1701	j	4621.169355	11848.000	
R1_73_1	0	FP	3d762f30-b7e8-4eb7-b657-bf408510be36	j	146.398499	1728.000	
R2_7_2	0	FP	3db69a7e-d581-49bf-a274-235cc909d9e6	j	523.260257	1863.000	
R1_103_2	0	FP	3dc28845-99d6-4397-945e-45fdf1cb741a	j	318.422831	5000.000	
R2_154_2	0	FP	3e06d561-def6-4c81-8ef0-c1ad0ab841b7	s	0.374493	2.000	
R2_14_1	0	FP	3e096a00-4580-4eaf-b92d-23cb2589f98e	j	693.627013	5476.000	
R1_103_2	0	FP	3e43b325-315d-457f-aa82-4d79fa98c3a7	j	318.768019	4990.000	
R2_72_3	0	FP	3ec86fe1-548b-4c72-b328-46e476aa34cd	x	2.771047	20.000	
R1_14_1	0	FP	3ecd393a-3f90-4b39-839a-1a4c9cd4a9e1	x	0.249662	1.000	
R2_53_1	0	FP	3eeaeb3f-0d57-47cd-a5bc-c347315317c5	o	463.282790	45.000	
R2_72_3	0	FP	3f063606-5543-469d-992c-ad4eb1684e83	j	502.702163	6454.000	
R1_103_2	0	FP	3f5af0dd-d102-4243-8c5f-f1f0428ae2cc	j	212.431373	1525.000	
R2_6_1	0	FP	3f5c4d40-d4e7-4986-beda-9f6391cbe397	j	345.148740	935.000	
R2_72_3	0	FP	3fcc2e23-60ce-4f6f-a820-83582a644f3f	j	961.365192	14826.000	
R2_7_2	0	FP	4013765e-c4a1-4f6a-8870-a0b6c835e940	j	114.853755	1379.000	
R2_14_1	0	FP	40265ba9-0d6f-4f2e-bcf6-6d4f5a67c831	j	4288.589297	12572.000	
R2_72_3	0	FP	402bef8f-7fc5-495a-b7b5-34513b85d87b	j	987.496058	15143.000	
R2_53_2	0	FP	406e6da3-73fb-4285-b616-2dc5c555e35a	j	234.435168	3282.000	
R2_42_1	0	FP	40a3e713-3689-4101-bf37-81612fceb85b	j	441.479366	1606.000	
R2_41_1	0	FP	40e2d9df-8514-46f0-bb62-4d36a870c3ae	j	700.720344	2305.000	
R2_42_1	0	FP	40f37b45-f18a-4a4a-8dab-48e994ad9aa0	j	89.087409	955.000	
R1_73_1	0	FP	4123a2bf-1298-44f5-96b5-909feb737fc4	j	176.732540	2823.000	
R2_72_3	0	FP	416f7e38-c7d0-40b8-a16c-75405ba3d404	j	1039.565304	11677.000	
R2_14_1	0	FP	4178a123-7502-447d-b771-6d874d5b015e	j	893.284916	6188.000	
R1_31_2	0	FP	41852b22-1557-4280-86a8-bafe12dec95d	j	201.154561	759.000	
R2_72_3	0	FP	418faad1-6119-45cd-8783-b3a8a99655ce	j	965.256843	14858.000	
R2_38_3	0	FP	41f682e6-fa98-45ca-aa73-09d9b80c2361	j	117.592072	661.000	
R2_6_1	0	FP	428cdcb0-0d15-4130-a081-76b8f8814ef9	j	324.206026	941.000	
R1_11_2	0	FP	42ab43d5-f721-49f5-8fa6-95bc8643f48d	j	2702.223557	12000.000	
R2_154_1	0	FP	4349deb7-506a-4541-9a50-3b6901895a27	j	189.663989	1112.000	
R2_53_2	0	FP	4356fdbb-833d-4087-a14c-fbc647845c73	j	246.773803	1836.000	
R2_42_1	0	FP	4359653e-f509-428d-bd9c-ab74054e7be6	j	90.145068	955.000	
R2_6_1	0	FP	439f5bf0-8923-458f-bc60-15e36646c95a	j	104.810718	289.000	
R2_41_1	0	FP	43b72d4b-7293-4a9b-9137-05260e01f885	j	688.074113	2310.000	
R2_38_3	0	FP	43c20d66-3676-4ed6-b035-dc177699ef2b	j	668.679737	3914.000	
R2_38_3	0	FP	442a2e48-0415-408a-9172-08dd30684933	j	1021.273162	3231.000	
R2_72_3	0	FP	4442bd09-1a86-4963-810d-d1af41fd477d	j	522.724053	2559.000	
R2_72_3	0	FP	445b9cb4-f337-4398-a069-9338a34c6db1	s	999.209296	10721.000	
R1_33_1	0	FP	448f24d9-c9d2-42af-886d-cc972dba70d2	j	23.958164	296.000	
R2_41_1	0	FP	44c09d33-01ad-4a05-b435-17630e6221c2	j	703.949222	2302.000	
R2_38_3	0	FP	44d47dc2-e6db-45d8-a835-a4b6203f5e20	j	710.500197	3547.000	
R1_13_1	0	FP	4544f1c1-72e7-41bd-9429-89746ab2380f	j	26.504161	429.000	
R2_14_1	0	FP	4567b80a-2de3-4146-9240-653830c0a7bc	s	0.000000	0.000	
R2_72_3	0	FP	45bab23a-2971-4206-b262-77c747e8902b	o	370.289893	2214.000	
R1_103_2	0	FP	462d56d4-e8d8-4790-8185-1cbb53893646	j	287.416275	4502.000	
R1_11_2	0	FP	464ab2b3-87b0-44f2-9b96-e9a1f6597691	j	2531.396561	12319.000	
R1_22_1	0	FP	46807608-133c-4af5-9c96-77d8b61f45cf	j	935.586667	3150.000	
R1_31_2	0	FP	468275d4-3f7a-4af9-822a-7389232accd7	j	207.805247	766.000	
R1_103_2	0	FP	46bc61aa-784d-4af7-be12-ca620ddf51fe	j	318.495421	4958.000	
R2_154_1	0	FP	472e7447-2572-4593-9499-2f45301d8fff	j	215.574936	1339.000	
R1_62_1	0	FP	4744a6e1-bdf9-4237-9c05-4c222cbd27a8	k	4.581055	32.000	
R1_103_2	0	FP	47f2f1e7-311f-4531-80f9-618b7a551ed4	x	0.000000	0.000	
R1_92_1	0	FP	48bbd684-849b-416f-ba6d-dc13541845eb	j	253.856827	447.000	
R2_7_2	0	FP	4909b34c-efc3-49df-a1a5-4e80b9738c45	j	321.354125	342.000	
R2_38_3	0	FP	49265a22-7d66-422d-a4f4-cb8f9635120e	j	1000.586999	3243.000	
R2_46_1	0	FP	49769e12-964f-4040-ad8b-16a5ef844a63	j	108.296350	1075.000	
R1_11_2	0	FP	49c1f2fe-561e-4986-a7c5-570a96676e53	j	2425.817172	12345.000	
R2_38_3	0	FP	49c59092-e852-4d98-9b0e-d3d64eacf2c5	j	657.174381	3764.000	
R2_7_2	0	FP	4a0f0b9e-2498-445d-bcc5-3b5497c39318	j	530.868706	1849.000	
R2_150_2	0	FP	4a277da8-eaa5-42fb-98fa-13c44fd17c77	j	548.899646	855.000	
R2_14_1	0	FP	4a2c9b06-dff0-4f14-bd6a-df74cd2d397d	s	0.000000	0.000	
R2_14_1	0	FP	4a33224c-e59b-405b-a528-a3b33954d8e3	j	3411.989099	9243.000	
R1_103_2	0	FP	4a74ba13-b8de-4082-afaa-8ee6db5f698a	j	317.494700	5010.000	
R1_33_1	0	FP	4a791f12-8d8a-4c37-8285-a8fdcd2c695c	j	17.267672	351.000	
R2_14_1	0	FP	4a867e21-2ed3-4604-b624-62e58ca132fe	j	741.064872	5829.000	
R2_6_1	0	FP	4a9e7d87-dbd7-4017-8a15-cdf9575dbe07	j	315.432129	943.000	
R2_7_2	0	FP	4b6b731e-83fc-4e14-a479-50427cc69755	j	523.030175	1847.000	
R1_22_1	0	FP	4bca305a-1ec3-4351-980d-bed98ead8905	j	558.842207	3363.000	
R2_154_2	0	FP	4c49b135-99e5-4145-b8a6-09b495d8db93	x	0.183915	1.000	
R1_73_1	0	FP	4c4b74f7-9e90-4963-941c-02df5af8e2a5	j	76.521181	881.000	
R2_154_2	0	FP	4cb79803-96c8-4aa7-8aa1-45d4fd7c63d9	s	0.372469	2.000	
R2_72_3	0	FP	4d144123-8a18-4f4b-932f-ae2eb8073927	s	2.904332	17.000	
R2_154_1	0	FP	4d20cc4c-9ebd-4566-b30a-a6942aa72806	j	2757.425555	13499.000	
R2_72_3	0	FP	4d53d9b1-40bc-4ca2-a9e1-6211d876edf1	j	484.303967	3547.000	
R2_42_1	0	FP	4d69fd25-2450-497d-b752-77cb2241ab41	j	454.677115	1698.000	
R2_41_1	0	FP	4d77320e-23a6-4298-947b-527141491b94	j	702.092052	2228.000	
R1_14_1	0	FP	4d881844-6846-40d9-a7b1-208b26ebd847	x	0.000000	0.000	
R2_14_1	0	FP	4d894789-e7bb-4365-bcf0-034236b9290e	j	718.463366	5825.000	
R2_46_1	0	FP	4d8e5580-aa9c-4142-965e-edf61d8b16c1	j	143.243550	1020.000	
R1_73_1	0	FP	4d92f21e-971b-43cb-acab-7a5d5cd8fa8c	j	179.566727	2837.000	
R1_11_2	0	FP	4da3263f-ab53-4c15-bc8a-35d1d83a3f8b	j	2551.858824	12147.000	
R2_72_1	0	FP	4dba1c4f-814a-488c-a990-05718b0fe29a	s	1.442628	17.000	
R2_53_2	0	FP	4dc3b0ce-340b-4a67-8af8-9f80fec30e46	j	222.595665	3295.000	
R2_150_2	0	FP	4dca2c16-ad3b-4a2a-854d-28d5e36f85ff	j	166.615370	1936.000	
R2_154_2	0	FP	4def1a06-ef74-4ec6-8eec-0ad599d8958d	s	2506.850387	13582.000	
R2_72_3	0	FP	4df14c45-be1d-4926-b0ed-9c9fd84a1b4d	j	438.517413	4599.000	
R1_103_2	0	FP	4df2b07a-f409-4af2-93e8-f3bd21b6110a	j	318.619146	5000.000	
R1_11_2	0	FP	4e4fc8da-a391-40db-9ac0-01a56c9d9090	j	2465.846947	12334.000	
R2_65_1	0	FP	4e6c8e5b-251f-49b5-9ca5-db509fee79d5	x	0.000000	0.000	
R2_27_1	0	FP	4e8851ef-49b4-4ee9-8da1-abf3118a20f7	j	8.104368	69.000	
R2_38_3	0	FP	4f08dd72-79bb-4857-9334-bf33b859fbb4	j	1028.210566	3243.000	
R2_154_1	0	FP	4f395fac-4dd4-48a5-a3bb-c97098224d90	j	240.989211	1308.000	
R1_103_2	0	FP	4f3e8c8f-ed13-4f54-a674-676dad051de6	j	184.876480	1862.000	
R2_154_2	0	FP	4fcad40f-626f-49ed-9507-7b1a40f7795b	x	0.192836	1.000	
R2_14_1	0	FP	4fd0896f-2a38-4621-8009-8c9d514a009b	j	3811.063656	14085.000	
R1_103_2	0	FP	50393b17-0d8d-4da0-9386-a82c1a6efcf4	j	207.238849	1598.000	
R2_6_1	0	FP	505d7c33-4671-4c18-abc3-9ffbbeaed0d0	j	350.978014	944.000	
R1_103_2	0	FP	508de4f7-e7c6-4814-b5aa-29c9dfab30b5	j	318.372097	4953.000	
R2_14_1	0	FP	50d5e44c-442e-4a9c-a300-b4253dbdb318	j	4316.126561	12778.000	
R2_14_1	0	FP	50f112b8-a6c3-492a-838a-5ccda0786091	j	928.888370	6183.000	
R2_38_3	0	FP	510bfcf1-6905-4c85-a64d-20fb01a5259d	j	714.655169	3547.000	
R1_92_1	0	FP	51deadf5-2d46-433f-9741-2c0712a096bb	j	176.197671	1016.000	
R2_72_1	0	FP	51e039e8-8569-4fc8-af84-1e2e82fe990f	x	6.143779	17.000	
R1_14_1	0	FP	521d1df0-bb8f-4ffe-97a2-805a87c8f629	x	0.328127	1.000	
R2_72_3	0	FP	5238db05-ba82-4d3e-827f-7b087c781d46	j	566.410013	7387.000	
R2_14_1	0	FP	5277bf2c-2260-4f00-ad52-c205c9a3771e	j	750.393975	5808.000	
R1_101_1	0	FP	52949f00-336a-4593-bd32-6fd2d0aa05ef	j	17.927546	81.000	
R2_72_3	0	FP	529906d8-cbe2-4d8d-86c0-5995e509171a	j	1073.456573	12120.000	
R1_103_2	0	FP	529a74e5-6ea5-4eaf-9465-69d91c5f53a6	j	318.395009	4978.000	
R1_73_1	0	FP	52a9a9ec-5848-466d-bd06-e1d9870595b8	j	145.358140	1689.000	
R2_154_2	0	FP	52c38cdd-f4f8-4866-a6a0-b0007f512337	j	2380.084166	13586.000	
R2_42_1	0	FP	52dd5b9b-b879-4df6-aa1c-c9c57ba33d42	j	436.293682	1680.000	
R1_103_2	0	FP	5312ac8b-21f5-45a6-806a-866f3dfd0793	j	317.394864	4990.000	
R2_7_2	0	FP	53338bc1-e237-4674-aa8c-2f75962ca3e9	j	521.855909	1858.000	
R2_154_2	0	FP	5341e1bf-91a3-4fbb-9f2b-f07dea10adde	s	2317.073099	13585.000	
R1_103_2	0	FP	5372f0c7-1492-48c9-85a1-d4f9c8ce323b	x	0.000000	0.000	
R2_53_2	0	FP	5377c881-96a7-4e60-ae4d-161aade6e9c6	j	209.673246	3408.000	
R2_72_3	0	FP	53a86f5f-121a-46de-bd39-8a5d132de1bf	j	1062.994075	12115.000	
R2_14_1	0	FP	53b5ff0f-a850-47c7-931a-adee3205b702	j	898.309321	5936.000	
R2_14_1	0	FP	53c1ebdb-4232-4b15-a730-423135d9493d	j	983.587587	6195.000	
R1_14_1	0	FP	53de1b85-bdda-413c-a02a-35603a5833ad	x	0.292805	1.000	
R1_103_2	0	FP	54134bdd-e5e9-4bd8-a744-0c8bb6754a54	x	0.000000	0.000	
R2_38_3	0	FP	5417b7ff-8723-45d0-b979-7e857faea9ba	j	1023.801848	3239.000	
R2_38_3	0	FP	541fdb23-9374-4e64-8ddf-4bd3a6376680	j	1059.194424	3228.000	
